Enrollment Number,Day,Shift,Course,Slot,LHC NO.,Seat-Number
2022HS35195,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H3
2022HS35196,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L31
2022HS35197,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,H19
2022HS35198,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,G11
2022HS35199,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,J47
2022HS35200,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,G47
2022HS35201,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,E31
2022HS35202,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,E3
2022HS35203,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,F15
2022HS35204,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,J35
2022HS35205,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,B3
2022HS35206,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,C11
2022HS35207,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,C11
2022HS35208,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,D3
2022HS35209,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,C19
2022HS35210,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,B15
2022HS35211,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,B31
2022HS35212,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,F11
2022HS35213,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,D7
2022HS35214,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,E3
2022HS35215,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,C39
2022HS35216,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,C23
2022HS35217,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,B15
2022HS35218,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L39
2022HS35219,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,I11
2022HS35220,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,L27
2022HS35221,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,F19
2022HS35222,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,G39
2022HS35223,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,G7
2022HS35224,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,F39
2022HS35225,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,K47
2022HS35226,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,J19
2022HS35227,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H19
2022HS35228,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,E11
2022HS35229,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,H11
2022HS35230,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,E11
2022HS35231,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,J7
2022HS35232,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,F19
2022HS35233,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,E7
2022HS35234,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,A15
2022HS35235,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,K31
2022HS35236,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,K7
2022HS35237,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,I27
2022HS35238,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,J7
2022HS35239,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,F31
2022HS35240,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L43
2022HS35241,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,I43
2022HS35242,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,H7
2022HS35243,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,H27
2022HS35244,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,H31
2022HS35245,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,E19
2022HS35246,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,C19
2022HS35247,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,G11
2022HS35248,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,C35
2022HS35249,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,A35
2022HS35250,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,A39
2022HS35251,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,E27
2022HS35252,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,B3
2022HS35253,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,H23
2022HS35254,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,C27
2022HS35255,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,D31
2022HS35256,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,H39
2022HS35257,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,A7
2022HS35258,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L11
2022HS35259,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,F3
2022HS35260,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H15
2022HS35261,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,E39
2022HS35262,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,F15
2022HS35263,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,G35
2022HS35264,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,D23
2022HS35265,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H35
2022HS35266,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,L35
2022HS35267,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,D19
2022HS35268,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,K11
2022HS35269,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H31
2022HS35270,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,A31
2022HS35271,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,A19
2022HS35272,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,E11
2022HS35273,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,I19
2022HS35274,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,C19
2022HS35275,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,I47
2022HS35276,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,J11
2022HS35277,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,B7
2022HS35278,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,E27
2022HS35279,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,L39
2022HS35280,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,B27
2022HS35281,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,E35
2022HS35282,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,F31
2022HS35283,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,K43
2022HS35284,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,E3
2022HS35285,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,K15
2022HS35286,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,I35
2022HS35287,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L7
2022HS35288,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,H11
2022HS35289,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,E31
2022HS35290,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,B11
2022HS35291,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,K15
2022HS35292,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh114,B27
2022HS35293,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,I39
2022HS35294,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,D11
2022HS35295,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,J27
2022HS35296,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,A27
2022HS35297,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,H27
2022HS35298,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,C31
2022HS35299,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,G31
2022HS35300,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh325,L51
2022HS35301,Day 5,1:00PM-3:00PM,HSL800,D5S3,lh121,G43
2022EL17426,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I45
2022EL17427,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K1
2022EL17428,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L17
2022EL17429,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H25
2022EL17430,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A1
2022EL17431,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H21
2022EL17432,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L13
2022EL17433,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H19
2022EL17434,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A37
2022EL17435,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J37
2022EL17436,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D13
2022EL17437,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E31
2022EL17438,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H37
2022EL17439,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I27
2022EL17440,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G33
2022EL17441,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K41
2022EL17442,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I15
2022EL17443,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I23
2022EL17444,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D9
2022EL17445,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G13
2022EL17446,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D11
2022EL17447,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H9
2022EL17448,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G37
2022EL17449,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E25
2022EL17450,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E5
2022EL17451,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H11
2022EL17452,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E17
2022EL17453,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A25
2022EL17454,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D31
2022EL17455,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C21
2022EL17456,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G41
2022EL17457,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H31
2022EL17458,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G5
2022EL17459,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C15
2022EL17460,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F9
2022EL17461,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F7
2022EL17462,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G7
2022EL17463,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G15
2022EL17464,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L37
2022EL17465,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J25
2022EL17466,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E33
2022EL17467,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J5
2022EL17468,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F23
2022EL17469,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I19
2022EL17470,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G31
2022EL17471,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G3
2022EL17472,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A19
2022EL17473,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C9
2022EL17474,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F37
2022EL17475,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F31
2022EL17476,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I7
2022EL17477,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D29
2022EL17478,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D5
2022EL17479,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E7
2022EL17480,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J1
2022EL17481,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J21
2022EL17482,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D25
2022EL17483,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F35
2022EL17484,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H17
2022EL17485,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G27
2022EL17486,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A11
2022EL17487,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G21
2022EL17488,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G11
2022EL17489,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C23
2022EL17490,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E27
2022EL17491,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B1
2022EL17492,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A9
2022EL17493,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C1
2022EL17494,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I17
2022EL17495,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B17
2022EL17496,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F15
2022EL17497,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D21
2022EL17498,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K5
2022EL17499,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H41
2022EL17500,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D23
2022EL17501,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K17
2022EL17502,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L1
2022EL17503,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B29
2022EL17504,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K21
2022EL17505,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F11
2022EL17506,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E37
2022EL17507,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I11
2022EL17508,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I33
2022EL17509,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E11
2022EL17510,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F25
2022EL17511,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A27
2022EL17512,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K53
2022EL17513,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J45
2022EL17514,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I29
2022EL17515,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B27
2022EL17516,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C27
2022EL17517,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H33
2022EL17518,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C19
2022EL17519,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H1
2022EL17520,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D33
2022EL17521,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C13
2022EL17522,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J9
2022EL17523,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F3
2022EL17524,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L29
2022EL17525,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E9
2022EL17526,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B33
2022EL17527,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K29
2022EL17528,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E21
2022EL17529,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I31
2022EL17530,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A17
2022EL17531,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E1
2022EL17532,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G35
2022EL17533,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E23
2022EL17534,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A23
2022EL17535,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,I3
2022EL17536,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F5
2022EL17537,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G45
2022EL17538,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D17
2022EL17539,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E15
2022EL17540,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G17
2022EL17541,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F21
2022EL17542,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L41
2022EL17543,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D19
2022EL17544,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K13
2022EL17545,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J29
2022EL17546,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I5
2022EL17547,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F27
2022EL17548,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L53
2022EL17549,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B15
2022EL17550,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B25
2022EL17551,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J41
2022EL17552,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J13
2022EL17553,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B37
2022EL17554,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L21
2022EL17555,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B23
2022EL17556,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E29
2022EL17557,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K9
2022EL17558,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H29
2022EL17559,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D27
2022EL17560,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B11
2022EL17561,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F17
2022EL17562,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H15
2022EL17563,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A21
2022EL17564,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D15
2022EL17565,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L25
2022EL17566,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B5
2022EL17567,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C37
2022EL17568,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A7
2022EL17569,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K25
2022EL17570,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C33
2022EL17571,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J33
2022EL17572,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L5
2022EL17573,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C17
2022EL17574,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A15
2022EL17575,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K45
2022EL17576,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I49
2022EL17577,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K49
2022EL17578,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I1
2022EL17579,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D7
2022EL17580,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I21
2022EL17581,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A29
2022EL17582,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C31
2022EL17583,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F33
2022EL17584,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G23
2022EL17585,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B7
2022EL17586,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K33
2022EL17587,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H23
2022EL17588,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,K37
2022EL17589,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B13
2022EL17590,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A13
2022EL17591,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H35
2022EL17592,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B9
2022EL17593,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C7
2022EL17594,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H3
2022EL17595,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I25
2022EL17596,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A5
2022EL17597,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H5
2022EL17598,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I13
2022EL17599,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C29
2022EL17600,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C11
2022EL17601,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F29
2022EL17602,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H27
2022EL17603,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G25
2022EL17604,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J49
2022EL17605,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L45
2022EL17606,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H45
2022EL17607,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C5
2022EL17608,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,G19
2022EL17609,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H13
2022EL17610,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E3
2022EL17611,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,E13
2022EL17612,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L33
2022EL17613,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,F19
2022EL17614,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L49
2022EL17615,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,C3
2022EL17616,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,J17
2022EL17617,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,A33
2022EL17618,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,L9
2022EL17619,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I9
2022EL17620,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G9
2022EL17621,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,B21
2022EL17622,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B19
2022EL17623,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G29
2022EL17624,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,E19
2022EL17625,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G1
2022EL17626,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,H7
2022EL17627,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,G49
2022EL17628,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D1
2022EL17629,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I37
2022EL17630,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F13
2022EL17631,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,I41
2022EL17632,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,B3
2022EL17633,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,C25
2022EL17634,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,D3
2022EL17635,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,H49
2022EL17636,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,F1
2022EL17637,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh111,A3
2022EL17638,Day 5,3:30PM-5:30PM,ELL203,D5S4,lh325,D37
2022MC17639,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,F7
2022MC17640,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh108,D3
2022MC17641,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,K7
2022MC17642,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,G7
2022MC17643,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,E39
2022MC17644,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,K15
2022MC17645,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,E7
2022MC17646,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh108,D23
2022MC17647,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,F39
2022MC17648,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,K47
2022MC17649,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,E23
2022MC17650,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,C7
2022MC17651,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh108,E7
2022MC17652,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,D35
2022MC17653,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,J43
2022MC17654,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,G11
2022MC17655,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,I15
2022MC17656,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,F23
2022MC17657,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,H15
2022MC17658,Day 5,3:30PM-5:30PM,MCL261,D5S4,lh325,K51
